0.06889156433522636, 0.0296981967433263
0.1369640618749437, 0.23134072523696458
0.14205345669194847, 0.3979718303671409
0.10264638630703615, 0.3070709461358896
0.18257159695293046, 0.7335395602245756
0.12983666474266453, 0.5700205721284468
0.19250779746767854, 1.0133816248475935
0.22374968500697934, 1.2144332936802793
0.2504598594736751, 1.371660024847539
0.28136996784745394, 1.4996511566058333
0.3686415498748725, 1.635659878272135
0.43682029481324314, 1.7652893648244103
0.5852191267980311, 1.8956437400622992
0.7343370032295464, 2.020778372472466
1.007539321038864, 2.0741545926083527
1.2959631465244383, 2.0446878862414417
1.5997932351431494, 1.9730629446053172
1.8644315390225294, 1.8579448119419197
2.0762515365389884, 1.7517672170230116
2.279323610380229, 1.6274160198523462
2.496367620483735, 1.4789894735422262
2.6996664844363556, 1.3705044900578156
2.9274195685798965, 1.2291400354098334
3.1478482791370066, 1.1104807009219977
3.394286817375238, 0.9948258991946823
3.666770055591374, 0.8898548005818854
3.9521945264518203, 0.7723628382587457
4.234836625867122, 0.6782335274174227
4.512841631419135, 0.5806799536419254
4.7764585238628205, 0.5268673246363571
5.10229454870955, 0.4352430927036086
5.367205965391419, 0.38026667508838985
5.676501237523141, 0.367205431976271
5.951822234394374, 0.31467481008582165
6.23735315846301, 0.22062473131596327
6.523135312102973, 0.1818974977318475
6.8089430145129, 0.14879631620051947
7.09478478194945, 0.12319653740624137
7.380630807514326, 0.09853443395409389
7.666489607464182, 0.07668535652834096
7.91340516252831, 0.06607363500327779
8.264262694600236, 0.04604634899141713
8.5936480823144, 0.06815416685374087
8.836286879739536, 0.06986081877335959
9.122220196935126, 0.06442105983490265
9.40813861068157, 0.05569943719898651
9.694044250043033, 0.04416478853667671
10.005849954956872, 0.011464137201159907
10.73376421816811, 0.016115255288949637
10.99372295256559, 0.015432180536403717
11.530968401464184, 0.013447468894284054
11.825601547958348, 0.015590529683584986
