0.25868635641017024, 0.320915068811622
0.2235311010861647, 0.2122032475864688
0.5109736408986532, 1.4932029309417993
0.5091422199049704, 1.0899087662911557
0.7778084009194761, 2.434220371544127
0.7533014352760632, 1.9034721426593784
1.004189912780809, 2.052159016347413
1.0481857817712172, 2.437979559598972
1.4824212810700423, 2.1736025919880744
1.5156509161392515, 2.335324808870527
2.026453329632929, 2.0881556066705853
3.0097344674565196, 2.181837911973456
3.0054955007064343, 1.9639541427801173
4.007166726597923, 1.4285468697255381
6.001268603178989, 0.6347287688792402
7.992410292061063, 0.2899327206359934
9.99344624004511, 0.14235088493320092
